word,mean_impact,std_impact,frequency,max_impact,min_impact,impact_range
become,0.009782467008775554,0.009783952767728374,6,0.025783815191842818,-0.002263959524070666,0.028047774715913482
discussion,-0.009748669063593389,0.01061199583571713,38,0.013144018272886233,-0.03722571215810033,0.05036973043098657
need,-0.009674219210503744,0.010327431075172465,37,0.011852597206406879,-0.03329886336442377,0.045151460570830644
its,-0.009377785682189355,0.012172632938367673,138,0.01092475615300716,-0.050990797356735784,0.06191555350974294
wikipedias,0.009314919349698612,0.007974662785536915,10,0.025034102095208625,0.0017943038209508747,0.02323979827425775
me,0.00920994887319002,0.009928511905641483,210,0.05442605230175259,-0.01067104487680356,0.06509709717855615
this,-0.009160707778443699,0.027101465175726553,341,0.034290174114417496,-0.19582988359326958,0.23012005770768706
say,0.009135628130376553,0.007308001430003245,45,0.03859592685759461,-0.0045943812264588315,0.04319030808405344
like,0.00912006337894658,0.016229451908484568,195,0.08371992031895702,-0.01572439013639318,0.0994443104553502
only,-0.009093797563345185,0.008461941328544513,70,0.00906903983236461,-0.03115018679277534,0.04021922662513995
killed,0.00909072342567971,0.01726690860466928,6,0.046799543244029566,-0.003516734958531627,0.050316278202561196
list,-0.009084590054210388,0.004492841977342018,22,-0.0025141847736614826,-0.019222712723448693,0.01670852794978721
try,0.009028260574686078,0.013040911343910668,27,0.05489469297412178,-0.005030254265996886,0.05992494724011867
dont,0.009027508628934887,0.015547765028133905,166,0.0711301798513694,-0.037596217985150344,0.10872639783651974
blocking,-0.008948614406060965,0.0060177150166149124,8,-0.0017321842518851467,-0.021403049810368148,0.019670865558483002
family,-0.008622748091149556,0.014381078502974801,8,0.008885256361229344,-0.034443933254218295,0.04332918961544764
tags,-0.00853675208209343,0.011788144787432002,10,0.013562191491167651,-0.027119431816508922,0.04068162330767657
18,0.008473228926137307,0.021104205881392415,5,0.049128124768884,-0.012581061323749197,0.0617091860926332
at,-0.008422001333870928,0.008107641169574822,150,0.016533305669247145,-0.02955112312323694,0.04608442879248409
love,0.008334785290105163,0.012267615506785417,19,0.033951569021105986,-0.007992779419318032,0.041944348440424016
truth,0.008254738821054586,0.01056711135735216,18,0.033364780643817676,-0.007739725606392692,0.041104506250210365
metal,-0.008254383583463776,0.007802067551258413,10,0.002158544696756383,-0.025424383417866726,0.02758292811462311
together,0.008016138370074206,0.019641321983564785,7,0.05295736955547335,-0.005318915532445316,0.05827628508791867
with,0.008006699586694449,0.01296585519324232,245,0.06077647342139161,-0.019636064353885842,0.08041253777527745
peoples,0.007225532952354041,0.005681024315396947,5,0.014795166753254896,-0.0006543876638156993,0.015449554417070596
boy,-0.007196230262791702,0.008382661080066538,7,0.004511792090894782,-0.017880068626013504,0.022391860716908286
december,-0.007189602134134613,0.002279919982519956,6,-0.0051935541472112245,-0.011383944489288507,0.006190390342077283
having,0.007119848185429386,0.013942981221611538,12,0.052027822402480835,-0.004283875938272342,0.056311698340753176
