word,mean_impact,std_impact,frequency,max_impact,min_impact,impact_range
had,-0.025873842552552248,0.01265669422290274,13,-0.02079987682777406,-0.06477424644251838,0.04397436961474432
edits,-0.02526840437867418,0.017876207332876193,23,-0.019751687026514766,-0.10434135309295917,0.0845896660664444
posted,0.025109307138664272,0.0,5,0.025109307138664272,0.025109307138664272,0.0
does,-0.024783019968500346,0.007360869867833943,19,-0.022258262432997052,-0.04624345902027835,0.023985196587281297
and,0.024595397183587962,0.06976255720225602,199,0.6640937325978362,-0.003088098762295465,0.6671818313601316
page,-0.024102941671095297,0.01763588775921388,70,-0.01508074254284955,-0.09163273514614675,0.0765519926032972
born,0.024051336305132537,0.0,5,0.024051336305132537,0.024051336305132537,0.0
them,0.023649556469641814,0.008570297672388098,14,0.04006042709581264,0.019173864480686132,0.020886562615126506
places,-0.023538538588108362,0.0,5,-0.023538538588108362,-0.023538538588108362,0.0
did,0.023073601929959775,0.01244396638633906,30,0.05878916566500264,0.01835645200268996,0.04043271366231268
edit,-0.023051330444056217,0.006647337889877643,22,-0.02094925763318113,-0.0440720585528071,0.02312280091962597
as,0.022948046232568253,0.014802357336550014,48,0.08410111936100371,0.015837223775773426,0.06826389558523029
you,0.022268120769708546,0.27960135349819043,203,3.9319082492460233,-0.015510019464524826,3.9474182687105484
get,-0.022097364960071763,0.006679854980261702,29,-0.019828331044401744,-0.041762325562545256,0.021933994518143513
ones,-0.02204190295743714,0.0,5,-0.02204190295743714,-0.02204190295743714,0.0
wrong,0.021308085812649744,0.010164790710585452,13,0.049708539458493343,0.016144366967950907,0.033564172490542436
anything,0.021190124247954,0.0,11,0.021190124247954,0.021190124247954,0.0
should,0.02054573188888643,0.011625385550731933,35,0.0711792683020466,0.016369770122852605,0.05480949817919399
reliable,-0.020414410929751898,0.006465592213264556,14,-0.017774843961850178,-0.036251812737162215,0.018476968775312037
simply,0.020050666717863538,3.469446951953614e-18,7,0.020050666717863534,0.020050666717863534,0.0
18,0.019525028154867233,3.469446951953614e-18,6,0.019525028154867237,0.019525028154867237,0.0
which,0.019385533813614114,0.009228729500788976,32,0.04520044065083893,0.014027722960605187,0.031172717690233748
every,0.019356049206447543,0.031531465457655755,12,0.0949241865192907,0.004772724461863779,0.09015146205742693
not,0.019351595678403482,0.04120962784028865,82,0.28800050387485826,0.006846916768358293,0.28115358710649996
issue,0.01911349153824144,0.010551792082870293,7,0.044959998013212966,0.014805740459079519,0.030154257554133448
anyone,0.01894833326983466,0.006434069022015165,5,0.03181647131386499,0.015731298758827075,0.016085172555037913
admin,0.018768260218778192,0.006653062358289833,5,0.026916564221142095,0.013336057550535588,0.013580506670606507
especially,-0.018528053553071726,0.0,5,-0.018528053553071726,-0.018528053553071726,0.0
2005,0.018365394955396748,0.0,5,0.018365394955396748,0.018365394955396748,0.0
written,0.018122532813173414,0.0061957377139054415,5,0.030514008240984297,0.015024663956220695,0.015489344284763602
us,0.01771542156840442,0.005540569895414518,7,0.031286990696395546,0.015453493380405898,0.015833497315989646
shut,-0.01768587115394951,0.0,6,-0.01768587115394951,-0.01768587115394951,0.0
created,-0.01751819537583696,0.0,10,-0.01751819537583696,-0.01751819537583696,0.0
check,-0.017155139789833518,0.004800878672528038,10,-0.01555484689899084,-0.031557775807417636,0.016002928908426795
want,-0.017144812551855876,0.0,14,-0.017144812551855876,-0.017144812551855876,0.0
each,0.016905386683888045,0.0,5,0.016905386683888045,0.016905386683888045,0.0
consensus,0.016792588219988816,0.005682770971231409,5,0.028158130162451635,0.013951202734373112,0.014206927428078523
at,0.01666537693508248,0.009368122894286627,61,0.058865214802305804,0.012343706792053589,0.04652150801025222
yourself,0.016439010994387163,3.469446951953614e-18,23,0.016439010994387167,0.016439010994387167,0.0
mentioned,0.01629329244515025,0.0,5,0.01629329244515025,0.01629329244515025,0.0
also,0.016000404518863715,0.005776319320889427,10,0.02755304316064257,0.013112244858419003,0.014440798302223569
this,-0.01578649941497608,0.013753575315312074,96,-0.008476342244171075,-0.10479841320066056,0.0963220709564895
black,-0.015729140904374,0.004870843148932417,5,-0.00976360073836616,-0.019706167681712555,0.009942566943346394
agree,-0.01568129976543583,0.004380251331127328,10,-0.014221215988393389,-0.028822053758817814,0.014600837770424426
themselves,-0.01532860696937664,1.734723475976807e-18,5,-0.015328606969376641,-0.015328606969376641,0.0
find,-0.015167287232799323,0.008209670638599025,8,-0.012064323396301915,-0.03688803408828117,0.02482371069197925
time,0.015083903739252502,0.0031343094041300576,24,0.030115523583394938,0.014430355050376743,0.015685168533018195
others,-0.015011779584302038,1.734723475976807e-18,7,-0.015011779584302037,-0.015011779584302037,0.0
in,-0.01498945905203467,0.014097022345716236,109,-0.006239257966031894,-0.0658500028644258,0.05961074489839391
got,0.014916037962621137,0.003913837126638568,12,0.02789676720224396,0.013735971668109971,0.014160795534133989
probably,-0.01455818339302282,0.0,8,-0.01455818339302282,-0.01455818339302282,0.0
note,0.0143883118361423,0.005470723854181067,6,0.023676229841767173,0.007754084689267392,0.015922145152499782
needs,0.014373605041992692,0.004294149094916077,8,0.025734855639773728,0.012750569242309688,0.01298428639746404
71,-0.014337226179288452,0.0,6,-0.014337226179288452,-0.014337226179288452,0.0
told,0.014291340631517163,0.0,6,0.014291340631517163,0.014291340631517163,0.0
between,0.014251220862421582,0.004631787588770036,6,0.024608212768251227,0.012179822481255657,0.01242839028699557
20,-0.014144967350997895,1.734723475976807e-18,7,-0.014144967350997897,-0.014144967350997897,0.0
www,0.013340662586538005,0.010132148799902282,5,0.03360496018634257,0.008274588186586863,0.025330371999755706
http,-0.013278589986131333,0.004744057860737373,8,-0.010539606903183452,-0.02149553923497498,0.01095593233179153
isn,-0.01295641556384042,0.004487915941543823,9,-0.01055752358756928,-0.021352537480789406,0.010795013893220125
cock,-0.012925111949075264,0.00401368270075864,7,-0.01128653284802617,-0.02275658655536984,0.011470053707343669
post,-0.012800636181525302,1.734723475976807e-18,7,-0.012800636181525304,-0.012800636181525304,0.0
the,-0.012716947174479565,0.051765463405512,253,0.02633096670722316,-0.3143284199159075,0.34065938662313067
matters,-0.012240126461460731,0.004121254700828528,5,-0.010179499111046467,-0.020482635863117788,0.010303136752071321
on,0.012169528046598328,0.0140253125377903,116,0.13688482006826316,0.00713617545379571,0.12974864461446745
was,0.012130555811322071,0.012891256950397176,57,0.08530483578344121,0.007525181547342547,0.07777965423609866
following,-0.012059003593863674,0.0,6,-0.012059003593863674,-0.012059003593863674,0.0
getting,-0.011820740892741717,0.0,5,-0.011820740892741717,-0.011820740892741717,0.0
least,-0.011652107671288386,1.734723475976807e-18,10,-0.011652107671288388,-0.011652107671288388,0.0
don,0.01153379829556936,0.0050862644824913004,26,0.03419079462666697,0.010146635254889918,0.024044159371777056
ask,0.010962260443836355,0.0033048558502178143,8,0.019706087142429617,0.009713142344037315,0.009992944798392302
removed,0.010907274814226358,0.003435861339913164,7,0.01932338192396892,0.00950459029593593,0.009818791628032989
hate,-0.010616457050501129,0.0,5,-0.010616457050501129,-0.010616457050501129,0.0
news,0.010263323673511227,0.00367270534769849,6,0.015457313386826625,0.0076663288168535276,0.007790984569973097
face,-0.010214762592091043,0.0,6,-0.010214762592091043,-0.010214762592091043,0.0
right,-0.009921526274130501,0.0020155018834653706,24,-0.009501265079868789,-0.019587533742149884,0.010086268662281095
reverting,-0.009854347134290276,0.0034316752214878146,14,-0.00806221319861673,-0.016425504898426615,0.008363291699809886
my,0.009852522135512392,0.011919350217155171,71,0.07894526319896118,0.005999767057624908,0.07294549614133627
try,-0.009643690530609752,0.004630824680392439,13,-0.007787230597869168,-0.023876550014954225,0.01608931941708506
existing,0.009446961627956439,0.0,5,0.009446961627956439,0.009446961627956439,0.0
references,-0.009364200422832905,0.003185102184637043,5,-0.0077716493305143835,-0.01573440479210699,0.007962755461592608
else,-0.009275584228908722,0.0028014713623887313,8,-0.008216727581773022,-0.016687580758858612,0.00847085317708559
to,-0.009274045335464687,0.036426098571492524,185,0.0053456477935134,-0.31284767324895085,0.31819332104246423
those,-0.008858785278900534,0.0,12,-0.008858785278900534,-0.008858785278900534,0.0
while,0.008822924057789864,0.0,5,0.008822924057789864,0.008822924057789864,0.0
more,-0.008658493976242663,0.0018050562825722696,26,-0.00829748271972821,-0.01768377538910401,0.009386292669375802
such,0.008580255817541828,0.0020928538174781915,15,0.016410997763147143,0.008020917107141446,0.008390080656005697
users,-0.008460758063116051,1.734723475976807e-18,6,-0.00846075806311605,-0.00846075806311605,0.0
years,-0.008119555412295183,0.0,10,-0.008119555412295183,-0.008119555412295183,0.0
edited,-0.008110571742292997,0.0,7,-0.008110571742292997,-0.008110571742292997,0.0
year,0.00785827477134038,0.0037877569047320724,11,0.017500329705500358,0.005715595897082608,0.01178473380841775
faggot,0.007844611619546124,0.0,6,0.007844611619546124,0.007844611619546124,0.0
still,0.007785089626549627,0.0,9,0.007785089626549627,0.007785089626549627,0.0
further,-0.007311347144241505,0.0,5,-0.007311347144241505,-0.007311347144241505,0.0
didn,0.007032520341654677,0.0,6,0.007032520341654677,0.007032520341654677,0.0
or,0.007022442287571603,0.0032466801312465397,60,0.019871302150262466,0.005461365855655892,0.014409936294606573
being,-0.007004271285634581,0.00176720049864216,30,-0.00653196708565922,-0.013616530085289609,0.007084562999630389
two,0.006828474414183492,1.734723475976807e-18,7,0.006828474414183491,0.006828474414183491,0.0
reference,0.006747096827063944,0.0,8,0.006747096827063944,0.006747096827063944,0.0
everyone,-0.00654835968434187,8.673617379884035e-19,5,-0.006548359684341871,-0.006548359684341871,0.0
school,0.006444048964650531,8.673617379884035e-19,5,0.00644404896465053,0.00644404896465053,0.0
name,0.006287994280291091,0.0014295359831782023,18,0.01218212213455601,0.005941280877099038,0.006240841257456973
without,-0.005785531447691506,0.0013309251087397069,17,-0.005452800170506579,-0.011109231882650334,0.0056564317121437545
doing,0.005739357169280342,0.0,17,0.005739357169280342,0.005739357169280342,0.0
makes,-0.005727498131056055,0.0,6,-0.005727498131056055,-0.005727498131056055,0.0
is,0.005608311504269901,0.007722684589079611,126,0.04028649090879707,0.0012037484672011544,0.03908274244159591
very,0.0055505563317094775,0.0,12,0.0055505563317094775,0.0055505563317094775,0.0
came,-0.005179197674859868,0.0,5,-0.005179197674859868,-0.005179197674859868,0.0
report,-0.005076648215421397,0.0017093091634415474,5,-0.004221993633700623,-0.00849526654230449,0.004273272908603868
life,-0.005014551409136171,8.673617379884035e-19,18,-0.00501455140913617,-0.00501455140913617,0.0
doesn,0.004625628313578011,0.0,8,0.004625628313578011,0.004625628313578011,0.0
many,0.004180242843248212,0.0014532372451719923,13,0.007588386282006762,0.003560580399837568,0.004027805882169194
our,0.0039855691720519365,0.0,6,0.0039855691720519365,0.0039855691720519365,0.0
like,-0.0038630723293710074,0.007454888596026348,57,-0.001953825511259733,-0.04497848055195333,0.043024655040693596
real,-0.0038374759372662103,0.0,8,-0.0038374759372662103,-0.0038374759372662103,0.0
various,0.0037607400146234273,0.0,5,0.0037607400146234273,0.0037607400146234273,0.0
general,-0.003493005308218629,0.0010846958258073944,7,-0.0030501800916594725,-0.006149956607573571,0.0030997765159140986
sure,0.003360797569706687,0.0,9,0.003360797569706687,0.003360797569706687,0.0
example,-0.0030914186938028328,4.336808689942018e-19,6,-0.0030914186938028323,-0.0030914186938028323,0.0
homo,0.002399877954529182,0.0,5,0.002399877954529182,0.002399877954529182,0.0
him,0.0018210588155979062,0.0005778063328771963,14,0.0032363895012957615,0.0015851703679815976,0.001651219133314164
there,0.0014864770830952535,0.0007121817245232244,58,0.0037485074269358568,0.0010710021219816734,0.0026775053049541836
links,-0.0013595405693254802,0.00044263615771411477,6,-0.0011615876617358646,-0.002349305107273559,0.0011877174455376942
mean,0.001107147522668556,0.00029161316075787004,12,0.002074318960832002,0.0010192228464718789,0.001055096114360123
hell,0.0009006416572072849,0.00027102750743352594,8,0.0016177130403341041,0.0007982028881891679,0.0008195101521449363
images,-0.0007449116872880551,0.0005053674947680157,8,-0.0004922279399040473,-0.0020083304242080944,0.001516102484304047
list,-0.0001880050031689034,6.373050954878082e-05,5,-0.000156139748394513,-0.000315466022266465,0.00015932627387195203
